	Game_id	Person_id	PSc	PAg	Possessions	ORTG	DRTG
1846	68f62f1c5cb84257932676bef8cc7a1a	8c646f2710d4f64955903039fdc6374e	64	68	135	0.4740740740740741	0.5037037037037037
1847	68f62f1c5cb84257932676bef8cc7a1a	b43d8e250bbf5bf03bcbbd2f48141acd	62	72	125	0.496	0.576
1848	68f62f1c5cb84257932676bef8cc7a1a	ee4f215cca5f13013a4925b66d1e1a4d	30	27	50	0.6	0.54
1849	68f62f1c5cb84257932676bef8cc7a1a	6a47aad050b23defa36c9d566a0570ff	18	16	32	0.5625	0.5
1850	68f62f1c5cb84257932676bef8cc7a1a	e9b4d02c8216e149e1b0c69c9feb6541	12	14	39	0.3076923076923077	0.358974358974359
1851	68f62f1c5cb84257932676bef8cc7a1a	fd5f6da99b2abc7327464a9135ccd904	0	0	0		
1852	68f62f1c5cb84257932676bef8cc7a1a	67cbf4e4a852b1756f1f3710cbcfedf0	42	44	91	0.46153846153846156	0.4835164835164835
1853	68f62f1c5cb84257932676bef8cc7a1a	61688de43946525c3bfab31dbdbf8cc7	0	0	0		
1854	68f62f1c5cb84257932676bef8cc7a1a	3624f9b65b645ac7969395f1cac609d1	79	74	143	0.5524475524475524	0.5174825174825175
1855	68f62f1c5cb84257932676bef8cc7a1a	87d5036c732e89f1d2566f24b5c17113	89	86	165	0.5393939393939394	0.5212121212121212
1856	68f62f1c5cb84257932676bef8cc7a1a	3affc10638c65869d7d1aa53290b22c2	0	0	0		
1857	68f62f1c5cb84257932676bef8cc7a1a	91766e9c4990a0f665ec890383f84359	0	0	0		
1858	68f62f1c5cb84257932676bef8cc7a1a	aed0411cb17a045654ad29b423260ebd	0	0	0		
1859	68f62f1c5cb84257932676bef8cc7a1a	580107f7f90f25448af476de5ed9633a	31	37	67	0.4626865671641791	0.5522388059701493
1900	6b17d80707e8791747fabb15c754a6e7	5a634567f5022bf46e1c990096fceb9f	0	0	0		
1901	6b17d80707e8791747fabb15c754a6e7	59c61598abe68e36e2a0f6b24f5344a9	0	0	0		
1902	6b17d80707e8791747fabb15c754a6e7	255fe2a8be0ed5c06dd99969ab4fea55	0	0	0		
1903	6b17d80707e8791747fabb15c754a6e7	94e99d76e87ee926faab66d382b3a955	0	0	0		
1904	6b17d80707e8791747fabb15c754a6e7	52c6125836c465f4ac5232121dacb49d	23	39	53	0.4339622641509434	0.7358490566037735
1905	6b17d80707e8791747fabb15c754a6e7	ff59dc439c6c323320bc355afe884fcb	0	0	0		
1906	6b17d80707e8791747fabb15c754a6e7	ade82b71d52bf8ebd00f724b25c87e95	79	83	117	0.6752136752136753	0.7094017094017094
1907	6b17d80707e8791747fabb15c754a6e7	7a1c1f680a11456d505f05fa70712213	82	78	123	0.6666666666666666	0.6341463414634146
1908	6b17d80707e8791747fabb15c754a6e7	ffc3716da11461d5337f42c2e9590797	33	21	36	0.9166666666666666	0.5833333333333334
1909	6b17d80707e8791747fabb15c754a6e7	16d76c912992709c8be29b896b8f9417	86	79	125	0.688	0.632
1910	6b17d80707e8791747fabb15c754a6e7	3626b893fc73a5cbd67d1ea48a5c7039	88	88	127	0.6929133858267716	0.6929133858267716
1911	6b17d80707e8791747fabb15c754a6e7	0b978fcfa7f2ec839c563a755e345ff8	20	33	42	0.47619047619047616	0.7857142857142857
1912	6b17d80707e8791747fabb15c754a6e7	71646c64f62c2748740c45b469e0d611	75	67	104	0.7211538461538461	0.6442307692307693
1913	6b17d80707e8791747fabb15c754a6e7	bfef77a3e57907855444410d490e7bfd	0	0	0		
1914	6b17d80707e8791747fabb15c754a6e7	758bfe4f98e1d0fc26ef37ef7f9688e4	0	0	0		
1915	6b17d80707e8791747fabb15c754a6e7	cf76849b2d40cd089fa8fe823846b717	0	0	0		
1916	6b17d80707e8791747fabb15c754a6e7	2ffe19dc39838eaa55a52d7b2fbd687c	82	85	124	0.6612903225806451	0.6854838709677419
1917	6b17d80707e8791747fabb15c754a6e7	1a6703883f8f47bb4daf09c03be3bda2	77	65	102	0.7549019607843137	0.6372549019607843
1918	6b17d80707e8791747fabb15c754a6e7	31598ba01a3fff03ed0a87d7dea11dfe	77	72	112	0.6875	0.6428571428571429
1919	6b17d80707e8791747fabb15c754a6e7	a1591595c04d12e88e3cb427fb667618	85	88	129	0.6589147286821705	0.6821705426356589
1920	6b17d80707e8791747fabb15c754a6e7	682ee02d38c947defb4cf5e30fba6f96	38	47	66	0.5757575757575758	0.7121212121212122
1921	6b17d80707e8791747fabb15c754a6e7	745fd2a3e78aaceb805e7bc19cf5f126	0	0	0		
1922	6b17d80707e8791747fabb15c754a6e7	6f6a807d57aae8f651222523dc82dc35	46	48	71	0.647887323943662	0.676056338028169
1923	6b17d80707e8791747fabb15c754a6e7	fbcda0bcb861e4726ca8871b8965ede4	3	5	8	0.375	0.625
1924	6b17d80707e8791747fabb15c754a6e7	14de632b07100527b0ced12fd4eeffb7	0	0	0		
1925	6b17d80707e8791747fabb15c754a6e7	24e7fa348c6b922fe075358bdabc0b29	0	0	0		
1926	6b17d80707e8791747fabb15c754a6e7	821887f9a002be16b5f79729fae59e01	0	0	0		
1927	6b17d80707e8791747fabb15c754a6e7	d1159a16ddc833d8787756a5b90b9141	0	0	0		
1928	6b17d80707e8791747fabb15c754a6e7	3d75035d20b173a867d4bf32c8a58f0b	41	37	51	0.803921568627451	0.7254901960784313
1929	6b17d80707e8791747fabb15c754a6e7	3d784b11288b827cbd97d6dbcd6602ec	0	0	0		
1970	70a984edc9dc4badf5c6be5835d6bdd4	ec3eb26ab9e0bcdf5f3031a9f41c8de5	89	89	130	0.6846153846153846	0.6846153846153846
1971	70a984edc9dc4badf5c6be5835d6bdd4	99c5c3c644cec5a34a103d2c342b49bd	0	0	0		
1972	70a984edc9dc4badf5c6be5835d6bdd4	23ac8d5d5177ac07a13c2e09b36fa875	34	25	41	0.8292682926829268	0.6097560975609756
1973	70a984edc9dc4badf5c6be5835d6bdd4	c4d3f5f09856d59a1ebd1618e137dc57	0	0	0		
1974	70a984edc9dc4badf5c6be5835d6bdd4	1b79692937a3433c730fda1c9848a158	76	79	110	0.6909090909090909	0.7181818181818181
1975	70a984edc9dc4badf5c6be5835d6bdd4	a332971ac98803a5059664c432a420f5	87	88	130	0.6692307692307692	0.676923076923077
1976	70a984edc9dc4badf5c6be5835d6bdd4	a05b7a85a87b3c7789bf03ec6de8a132	63	67	100	0.63	0.67
1977	70a984edc9dc4badf5c6be5835d6bdd4	6fd2a56d4457a4617bc4931d6c9f3f31	5	12	8	0.625	1.5
1978	70a984edc9dc4badf5c6be5835d6bdd4	ec1701b0740d49558c0e4292fbcf5d28	61	70	91	0.6703296703296703	0.7692307692307693
1979	70a984edc9dc4badf5c6be5835d6bdd4	0e35575a0624318cc691947fe700df94	12	7	16	0.75	0.4375
1980	70a984edc9dc4badf5c6be5835d6bdd4	5fd232375e25673e5a7ea79148b580e7	86	82	116	0.7413793103448276	0.7068965517241379
1981	70a984edc9dc4badf5c6be5835d6bdd4	a811b9be4a6f970237dc876deb1c7303	19	12	22	0.8636363636363636	0.5454545454545454
1982	70a984edc9dc4badf5c6be5835d6bdd4	355440241677831feb31321e4f47389c	12	7	16	0.75	0.4375
1983	70a984edc9dc4badf5c6be5835d6bdd4	a6dbbde894c43161e209766cf210a41d	0	0	0		
1984	70a984edc9dc4badf5c6be5835d6bdd4	fe4fc80aa14544264b2eca38dbe85bd1	67	71	102	0.6568627450980392	0.696078431372549
1985	70a984edc9dc4badf5c6be5835d6bdd4	ead40f339c8cec51277a00ce727bf90b	0	0	0		
1986	70a984edc9dc4badf5c6be5835d6bdd4	5254f09164f6bcfba80a12e595ca4724	75	82	107	0.7009345794392523	0.7663551401869159
1987	70a984edc9dc4badf5c6be5835d6bdd4	a78b94cd8bd99d6621af9965df740b9c	83	88	125	0.664	0.704
1988	70a984edc9dc4badf5c6be5835d6bdd4	604cf20c0817fd4629c73902f4c6dd1c	57	44	73	0.7808219178082192	0.6027397260273972
1989	70a984edc9dc4badf5c6be5835d6bdd4	545561642487bf6991898bd62e9c3172	12	7	16	0.75	0.4375
1990	70a984edc9dc4badf5c6be5835d6bdd4	0fb72becf2760a5039acf1bf9e6e4ed9	40	27	42	0.9523809523809523	0.6428571428571429
1991	70a984edc9dc4badf5c6be5835d6bdd4	fde04f931b1efe670ec01ec59424cd20	50	49	62	0.8064516129032258	0.7903225806451613
1992	70a984edc9dc4badf5c6be5835d6bdd4	4f337e87813201f702810d4521f0c8ba	0	0	0		
1993	70a984edc9dc4badf5c6be5835d6bdd4	f85a47779c423d73ea3b2aa48c54ff8b	65	70	90	0.7222222222222222	0.7777777777777778
1994	70a984edc9dc4badf5c6be5835d6bdd4	093587100e2037b5dec3199d77b35e8b	0	0	0		
1995	70a984edc9dc4badf5c6be5835d6bdd4	da217bfb57d487191f07658d51478cf6	0	0	0		
1996	70a984edc9dc4badf5c6be5835d6bdd4	ce84530bdb8f4a9e7cf97e14d536b8a0	44	55	75	0.5866666666666667	0.7333333333333333
1997	70a984edc9dc4badf5c6be5835d6bdd4	59fa10b4c9f3cd3cf1048a41966fe24e	74	83	117	0.6324786324786325	0.7094017094017094
1998	70a984edc9dc4badf5c6be5835d6bdd4	80be35a1a47cbbefd4e0ca76eb28fcb4	9	6	11	0.8181818181818182	0.5454545454545454
1999	70a984edc9dc4badf5c6be5835d6bdd4	68b4e768ed5b52bf2d2f882ebd051c66	0	0	0		
2040	72deb55b6e864b5d58cd2900bf4079b4	fb64ca4b8beaf4c4c6e4575fe2f3abd7	106	78	129	0.8217054263565892	0.6046511627906976
2041	72deb55b6e864b5d58cd2900bf4079b4	f3d6e924c2736c9e5771b0784e31c2df	0	0	0		
2042	72deb55b6e864b5d58cd2900bf4079b4	32c044aa84d75ccd78c3c9f2aeb33bd9	82	55	98	0.8367346938775511	0.5612244897959183
2043	72deb55b6e864b5d58cd2900bf4079b4	7f438c18058290903c46dfe9d71bd68a	80	58	100	0.8	0.58
2044	72deb55b6e864b5d58cd2900bf4079b4	44230324724c84f122ac62a5f0918314	52	66	88	0.5909090909090909	0.75
2045	72deb55b6e864b5d58cd2900bf4079b4	8c7a7249d80b1489594b3a2a87f3f19d	18	13	24	0.75	0.5416666666666666
2046	72deb55b6e864b5d58cd2900bf4079b4	48ec4e6c52f418d5ca4ef510ba473ea0	61	85	106	0.5754716981132075	0.8018867924528302
2047	72deb55b6e864b5d58cd2900bf4079b4	1dabb767e07d0aa702ee58d41c15eab1	39	34	51	0.7647058823529411	0.6666666666666666
2048	72deb55b6e864b5d58cd2900bf4079b4	95920e4bf5b6c15ba8dffbf959b38ba5	87	56	105	0.8285714285714286	0.5333333333333333
2049	72deb55b6e864b5d58cd2900bf4079b4	616281dee946056b071699476fdee9ec	36	48	59	0.6101694915254238	0.8135593220338984
2050	72deb55b6e864b5d58cd2900bf4079b4	722a380c9b59ef42226e8d392824dcb9	80	56	99	0.8080808080808081	0.5656565656565656
2051	72deb55b6e864b5d58cd2900bf4079b4	e814950408915f43de2b079dce7c21c5	64	93	112	0.5714285714285714	0.8303571428571429
2052	72deb55b6e864b5d58cd2900bf4079b4	ef8b068ab7ac9d387b256404acd24cd5	29	31	43	0.6744186046511628	0.7209302325581395
2053	72deb55b6e864b5d58cd2900bf4079b4	99104de2626f67c1fa2ce70504970c3f	36	42	57	0.631578947368421	0.7368421052631579
2054	72deb55b6e864b5d58cd2900bf4079b4	1b37fed4823f31ccbf03515f4b9fe438	13	18	24	0.5416666666666666	0.75
2055	72deb55b6e864b5d58cd2900bf4079b4	d00d552bc4e50f63f9397a74514519ba	0	10	7	0.0	1.4285714285714286
2056	72deb55b6e864b5d58cd2900bf4079b4	e49b2cc3f9aacd500b11a35b1c57112d	48	37	61	0.7868852459016393	0.6065573770491803
2057	72deb55b6e864b5d58cd2900bf4079b4	36fdadf436b164ee29174c8e1fde7271	0	0	0		
2058	72deb55b6e864b5d58cd2900bf4079b4	4ef3dae16c436459ff05156abca5cebd	31	42	52	0.5961538461538461	0.8076923076923077
2059	72deb55b6e864b5d58cd2900bf4079b4	902362537ff2a39c0c0cfb82ab0adac2	21	28	37	0.5675675675675675	0.7567567567567568
2060	72deb55b6e864b5d58cd2900bf4079b4	942a84f05f4ab956125f68ec0963481f	16	6	18	0.8888888888888888	0.3333333333333333
2061	72deb55b6e864b5d58cd2900bf4079b4	c950aaad2e56c87e9ac7281016d37cb6	46	38	62	0.7419354838709677	0.6129032258064516
2062	72deb55b6e864b5d58cd2900bf4079b4	4413c19cf092bda39332d7833c90bfe6	21	28	37	0.5675675675675675	0.7567567567567568
2063	72deb55b6e864b5d58cd2900bf4079b4	bf6ed471f8425903310f08548a206905	0	0	0		
2064	72deb55b6e864b5d58cd2900bf4079b4	5cce6ffa455e6372d9de0de400482ab6	55	69	93	0.5913978494623656	0.7419354838709677
2065	72deb55b6e864b5d58cd2900bf4079b4	619d3e44dc84b366bd685de3e94b3bec	9	3	10	0.9	0.3
2066	72deb55b6e864b5d58cd2900bf4079b4	4dd3d6a51dc97c651d3a86eec4362a1f	39	52	62	0.6290322580645161	0.8387096774193549
2067	72deb55b6e864b5d58cd2900bf4079b4	18a823379f2bf4e4be8b419698cde91c	0	0	0		
2068	72deb55b6e864b5d58cd2900bf4079b4	7027df5d9c51192f3527ac8c74b4d08d	0	0	0		
2069	72deb55b6e864b5d58cd2900bf4079b4	d81d912f81fa43178f423aa89a713e96	36	59	66	0.5454545454545454	0.8939393939393939
2110	7a5f149ff86cedd8abfdd28358b88786	5a634567f5022bf46e1c990096fceb9f	0	0	0		
2111	7a5f149ff86cedd8abfdd28358b88786	59c61598abe68e36e2a0f6b24f5344a9	8	4	8	1.0	0.5
2112	7a5f149ff86cedd8abfdd28358b88786	ade82b71d52bf8ebd00f724b25c87e95	81	67	115	0.7043478260869566	0.5826086956521739
2113	7a5f149ff86cedd8abfdd28358b88786	7a1c1f680a11456d505f05fa70712213	71	60	109	0.6513761467889908	0.5504587155963303
2114	7a5f149ff86cedd8abfdd28358b88786	ffc3716da11461d5337f42c2e9590797	3	2	5	0.6	0.4
2115	7a5f149ff86cedd8abfdd28358b88786	c4d3f5f09856d59a1ebd1618e137dc57	0	0	0		
2116	7a5f149ff86cedd8abfdd28358b88786	16d76c912992709c8be29b896b8f9417	83	68	114	0.7280701754385965	0.5964912280701754
2117	7a5f149ff86cedd8abfdd28358b88786	71646c64f62c2748740c45b469e0d611	66	67	109	0.6055045871559633	0.6146788990825688
2118	7a5f149ff86cedd8abfdd28358b88786	758bfe4f98e1d0fc26ef37ef7f9688e4	19	21	29	0.6551724137931034	0.7241379310344828
2119	7a5f149ff86cedd8abfdd28358b88786	cf76849b2d40cd089fa8fe823846b717	42	43	68	0.6176470588235294	0.6323529411764706
2120	7a5f149ff86cedd8abfdd28358b88786	2ffe19dc39838eaa55a52d7b2fbd687c	88	71	115	0.7652173913043478	0.6173913043478261
2121	7a5f149ff86cedd8abfdd28358b88786	a05b7a85a87b3c7789bf03ec6de8a132	0	0	0		
2122	7a5f149ff86cedd8abfdd28358b88786	6fd2a56d4457a4617bc4931d6c9f3f31	10	20	22	0.45454545454545453	0.9090909090909091
2123	7a5f149ff86cedd8abfdd28358b88786	ec1701b0740d49558c0e4292fbcf5d28	51	59	85	0.6	0.6941176470588235
2124	7a5f149ff86cedd8abfdd28358b88786	0e35575a0624318cc691947fe700df94	2	3	5	0.4	0.6
2125	7a5f149ff86cedd8abfdd28358b88786	355440241677831feb31321e4f47389c	35	30	56	0.625	0.5357142857142857
2126	7a5f149ff86cedd8abfdd28358b88786	fe4fc80aa14544264b2eca38dbe85bd1	71	78	111	0.6396396396396397	0.7027027027027027
2127	7a5f149ff86cedd8abfdd28358b88786	5254f09164f6bcfba80a12e595ca4724	69	84	112	0.6160714285714286	0.75
2128	7a5f149ff86cedd8abfdd28358b88786	545561642487bf6991898bd62e9c3172	19	11	33	0.5757575757575758	0.3333333333333333
2129	7a5f149ff86cedd8abfdd28358b88786	fde04f931b1efe670ec01ec59424cd20	28	36	57	0.49122807017543857	0.631578947368421
2130	7a5f149ff86cedd8abfdd28358b88786	682ee02d38c947defb4cf5e30fba6f96	83	73	123	0.6747967479674797	0.5934959349593496
2131	7a5f149ff86cedd8abfdd28358b88786	745fd2a3e78aaceb805e7bc19cf5f126	3	2	5	0.6	0.4
2132	7a5f149ff86cedd8abfdd28358b88786	f85a47779c423d73ea3b2aa48c54ff8b	64	75	114	0.5614035087719298	0.6578947368421053
2133	7a5f149ff86cedd8abfdd28358b88786	093587100e2037b5dec3199d77b35e8b	0	0	0		
2134	7a5f149ff86cedd8abfdd28358b88786	ce84530bdb8f4a9e7cf97e14d536b8a0	57	64	90	0.6333333333333333	0.7111111111111111
2135	7a5f149ff86cedd8abfdd28358b88786	24e7fa348c6b922fe075358bdabc0b29	0	0	0		
2136	7a5f149ff86cedd8abfdd28358b88786	d1159a16ddc833d8787756a5b90b9141	0	0	0		
2137	7a5f149ff86cedd8abfdd28358b88786	59fa10b4c9f3cd3cf1048a41966fe24e	74	90	120	0.6166666666666667	0.75
2138	7a5f149ff86cedd8abfdd28358b88786	68b4e768ed5b52bf2d2f882ebd051c66	0	0	0		
2139	7a5f149ff86cedd8abfdd28358b88786	3d784b11288b827cbd97d6dbcd6602ec	3	2	5	0.6	0.4
2180	7b1e12cfc67be542ac404f3d9389b9dc	fb64ca4b8beaf4c4c6e4575fe2f3abd7	69	79	111	0.6216216216216216	0.7117117117117117
2181	7b1e12cfc67be542ac404f3d9389b9dc	f3d6e924c2736c9e5771b0784e31c2df	0	0	0		
2182	7b1e12cfc67be542ac404f3d9389b9dc	32c044aa84d75ccd78c3c9f2aeb33bd9	26	27	47	0.5531914893617021	0.574468085106383
2183	7b1e12cfc67be542ac404f3d9389b9dc	7f438c18058290903c46dfe9d71bd68a	46	63	78	0.5897435897435898	0.8076923076923077
2184	7b1e12cfc67be542ac404f3d9389b9dc	8c7a7249d80b1489594b3a2a87f3f19d	8	3	8	1.0	0.375
2185	7b1e12cfc67be542ac404f3d9389b9dc	95c8abc40fb4ecf4fa5627975450dc95	74	54	101	0.7326732673267327	0.5346534653465347
2186	7b1e12cfc67be542ac404f3d9389b9dc	1dabb767e07d0aa702ee58d41c15eab1	46	43	75	0.6133333333333333	0.5733333333333334
2187	7b1e12cfc67be542ac404f3d9389b9dc	95920e4bf5b6c15ba8dffbf959b38ba5	47	69	89	0.5280898876404494	0.7752808988764045
2188	7b1e12cfc67be542ac404f3d9389b9dc	722a380c9b59ef42226e8d392824dcb9	52	72	94	0.5531914893617021	0.7659574468085106
2189	7b1e12cfc67be542ac404f3d9389b9dc	cbcdba92e7ebacd9418f0bf29a6f6d13	0	0	0		
2190	7b1e12cfc67be542ac404f3d9389b9dc	fa9ea3ddb13b576d0a7db1b23842c00e	0	0	0		
2191	7b1e12cfc67be542ac404f3d9389b9dc	1ddd9c3d32c6f8245158a15b58b38992	0	0	0		
2192	7b1e12cfc67be542ac404f3d9389b9dc	ef8b068ab7ac9d387b256404acd24cd5	44	59	75	0.5866666666666667	0.7866666666666666
2193	7b1e12cfc67be542ac404f3d9389b9dc	9cf34a85700c146eaf259ed7a818ad63	79	66	109	0.7247706422018348	0.6055045871559633
2194	7b1e12cfc67be542ac404f3d9389b9dc	b265ffd84dbeef427136d140811e7d5f	57	52	80	0.7125	0.65
2195	7b1e12cfc67be542ac404f3d9389b9dc	387ed8d45a1786fa72e95732df2dac4f	0	0	0		
2196	7b1e12cfc67be542ac404f3d9389b9dc	e49b2cc3f9aacd500b11a35b1c57112d	23	21	36	0.6388888888888888	0.5833333333333334
2197	7b1e12cfc67be542ac404f3d9389b9dc	36fdadf436b164ee29174c8e1fde7271	9	5	10	0.9	0.5
2198	7b1e12cfc67be542ac404f3d9389b9dc	fe8aca56ad93b72526d622348b190ec3	54	45	74	0.7297297297297297	0.6081081081081081
2199	7b1e12cfc67be542ac404f3d9389b9dc	3007e387a7d41a704390cb5878271b9a	62	58	94	0.6595744680851063	0.6170212765957447
2200	7b1e12cfc67be542ac404f3d9389b9dc	942a84f05f4ab956125f68ec0963481f	27	30	47	0.574468085106383	0.6382978723404256
2201	7b1e12cfc67be542ac404f3d9389b9dc	c950aaad2e56c87e9ac7281016d37cb6	10	6	12	0.8333333333333334	0.5
2202	7b1e12cfc67be542ac404f3d9389b9dc	324b2f11b1cd08156cceb7206ef69820	66	60	99	0.6666666666666666	0.6060606060606061
2203	7b1e12cfc67be542ac404f3d9389b9dc	619d3e44dc84b366bd685de3e94b3bec	8	3	8	1.0	0.375
2204	7b1e12cfc67be542ac404f3d9389b9dc	4cf82b670bd014fbd6b99ca1ffa25a4f	3	8	8	0.375	1.0
2205	7b1e12cfc67be542ac404f3d9389b9dc	89c519190d06b39ae85634965daafa5c	3	8	8	0.375	1.0
2206	7b1e12cfc67be542ac404f3d9389b9dc	18a823379f2bf4e4be8b419698cde91c	0	0	0		
2207	7b1e12cfc67be542ac404f3d9389b9dc	cf81e3b197158f3ddedae95005aa9859	82	64	117	0.7008547008547008	0.5470085470085471
2208	7b1e12cfc67be542ac404f3d9389b9dc	eeaac18e3ac23a64e844e9686189d005	0	0	0		
2209	7b1e12cfc67be542ac404f3d9389b9dc	769cf4fe28af6cafc5887879e7f7f40f	0	0	0		
2250	7b4b6c18c831bc54239f663d0e604497	3a8fc4116033a64429f01a035c6a49a7	25	41	58	0.43103448275862066	0.7068965517241379
2251	7b4b6c18c831bc54239f663d0e604497	13c788c95d108e54fa47954ed5fd5ea3	49	54	71	0.6901408450704225	0.7605633802816901
2252	7b4b6c18c831bc54239f663d0e604497	8d19062a45447f3ce489ffe800f37f5f	20	38	38	0.5263157894736842	1.0
2253	7b4b6c18c831bc54239f663d0e604497	255fe2a8be0ed5c06dd99969ab4fea55	39	39	50	0.78	0.78
2254	7b4b6c18c831bc54239f663d0e604497	94e99d76e87ee926faab66d382b3a955	0	0	0		
2255	7b4b6c18c831bc54239f663d0e604497	52c6125836c465f4ac5232121dacb49d	53	47	67	0.7910447761194029	0.7014925373134329
2256	7b4b6c18c831bc54239f663d0e604497	ff59dc439c6c323320bc355afe884fcb	51	36	68	0.75	0.5294117647058824
2257	7b4b6c18c831bc54239f663d0e604497	0b703add83e9319d7b3accc14e153436	39	53	72	0.5416666666666666	0.7361111111111112
2258	7b4b6c18c831bc54239f663d0e604497	00dfcb8ff40beed2ee4af80916204a58	37	50	68	0.5441176470588235	0.7352941176470589
2259	7b4b6c18c831bc54239f663d0e604497	3626b893fc73a5cbd67d1ea48a5c7039	76	54	101	0.7524752475247525	0.5346534653465347
2260	7b4b6c18c831bc54239f663d0e604497	0b978fcfa7f2ec839c563a755e345ff8	15	17	27	0.5555555555555556	0.6296296296296297
2261	7b4b6c18c831bc54239f663d0e604497	bfef77a3e57907855444410d490e7bfd	40	24	46	0.8695652173913043	0.5217391304347826
2262	7b4b6c18c831bc54239f663d0e604497	1a6703883f8f47bb4daf09c03be3bda2	0	0	0		
2263	7b4b6c18c831bc54239f663d0e604497	f520076c438bdbb3a33e931972c16ad0	43	50	66	0.6515151515151515	0.7575757575757576
2264	7b4b6c18c831bc54239f663d0e604497	47890bf1519246ead13c80cf3c510e13	44	59	82	0.5365853658536586	0.7195121951219512
2265	7b4b6c18c831bc54239f663d0e604497	31598ba01a3fff03ed0a87d7dea11dfe	87	64	111	0.7837837837837838	0.5765765765765766
2266	7b4b6c18c831bc54239f663d0e604497	fe8ff2345a8555f1120d0720e2073c7e	0	0	0		
2267	7b4b6c18c831bc54239f663d0e604497	d63f6d3cb837e14523a89546ff649ed7	42	46	63	0.6666666666666666	0.7301587301587301
2268	7b4b6c18c831bc54239f663d0e604497	a1591595c04d12e88e3cb427fb667618	87	63	107	0.8130841121495327	0.5887850467289719
2269	7b4b6c18c831bc54239f663d0e604497	c89d63b476d7be2cfa33eb67cd6c5919	0	0	0		
2270	7b4b6c18c831bc54239f663d0e604497	c5c352c305f614a4fe9c96b6a773c99c	13	10	20	0.65	0.5
2271	7b4b6c18c831bc54239f663d0e604497	bd415960db1148fa1c6de4dbc51b067b	15	26	31	0.4838709677419355	0.8387096774193549
2272	7b4b6c18c831bc54239f663d0e604497	6f6a807d57aae8f651222523dc82dc35	44	38	72	0.6111111111111112	0.5277777777777778
2273	7b4b6c18c831bc54239f663d0e604497	fbcda0bcb861e4726ca8871b8965ede4	59	54	83	0.7108433734939759	0.6506024096385542
2274	7b4b6c18c831bc54239f663d0e604497	14de632b07100527b0ced12fd4eeffb7	4	8	15	0.26666666666666666	0.5333333333333333
2275	7b4b6c18c831bc54239f663d0e604497	1cff56681f0b176adcc1e200db46a5b7	53	49	72	0.7361111111111112	0.6805555555555556
2276	7b4b6c18c831bc54239f663d0e604497	821887f9a002be16b5f79729fae59e01	0	0	0		
2277	7b4b6c18c831bc54239f663d0e604497	3148b2a0373506f3300ec3fe810bed31	49	56	83	0.5903614457831325	0.6746987951807228
2278	7b4b6c18c831bc54239f663d0e604497	3d75035d20b173a867d4bf32c8a58f0b	10	16	23	0.43478260869565216	0.6956521739130435
2279	7b4b6c18c831bc54239f663d0e604497	994d4bfb330252711453c9d964af6e95	31	33	46	0.6739130434782609	0.717391304347826
2320	8145bdb1a51e43529f41a4f640e9a306	5a634567f5022bf46e1c990096fceb9f	8	12	18	0.4444444444444444	0.6666666666666666
2321	8145bdb1a51e43529f41a4f640e9a306	59c61598abe68e36e2a0f6b24f5344a9	0	0	0		
2322	8145bdb1a51e43529f41a4f640e9a306	255fe2a8be0ed5c06dd99969ab4fea55	14	20	17	0.8235294117647058	1.1764705882352942
2323	8145bdb1a51e43529f41a4f640e9a306	94e99d76e87ee926faab66d382b3a955	14	9	20	0.7	0.45
2324	8145bdb1a51e43529f41a4f640e9a306	52c6125836c465f4ac5232121dacb49d	47	44	69	0.6811594202898551	0.6376811594202898
2325	8145bdb1a51e43529f41a4f640e9a306	ff59dc439c6c323320bc355afe884fcb	58	78	104	0.5576923076923077	0.75
2326	8145bdb1a51e43529f41a4f640e9a306	ade82b71d52bf8ebd00f724b25c87e95	101	76	124	0.8145161290322581	0.6129032258064516
2327	8145bdb1a51e43529f41a4f640e9a306	7a1c1f680a11456d505f05fa70712213	88	77	119	0.7394957983193278	0.6470588235294118
2328	8145bdb1a51e43529f41a4f640e9a306	ffc3716da11461d5337f42c2e9590797	36	28	52	0.6923076923076923	0.5384615384615384
2329	8145bdb1a51e43529f41a4f640e9a306	16d76c912992709c8be29b896b8f9417	98	73	118	0.8305084745762712	0.6186440677966102
2330	8145bdb1a51e43529f41a4f640e9a306	3626b893fc73a5cbd67d1ea48a5c7039	76	104	129	0.5891472868217055	0.8062015503875969
2331	8145bdb1a51e43529f41a4f640e9a306	0b978fcfa7f2ec839c563a755e345ff8	38	39	64	0.59375	0.609375
2332	8145bdb1a51e43529f41a4f640e9a306	71646c64f62c2748740c45b469e0d611	89	62	107	0.8317757009345794	0.5794392523364486
2333	8145bdb1a51e43529f41a4f640e9a306	bfef77a3e57907855444410d490e7bfd	0	0	0		
2334	8145bdb1a51e43529f41a4f640e9a306	758bfe4f98e1d0fc26ef37ef7f9688e4	8	12	18	0.4444444444444444	0.6666666666666666
2335	8145bdb1a51e43529f41a4f640e9a306	cf76849b2d40cd089fa8fe823846b717	13	20	27	0.48148148148148145	0.7407407407407407
2336	8145bdb1a51e43529f41a4f640e9a306	2ffe19dc39838eaa55a52d7b2fbd687c	94	69	111	0.8468468468468469	0.6216216216216216
2337	8145bdb1a51e43529f41a4f640e9a306	1a6703883f8f47bb4daf09c03be3bda2	68	89	115	0.591304347826087	0.7739130434782608
2338	8145bdb1a51e43529f41a4f640e9a306	31598ba01a3fff03ed0a87d7dea11dfe	79	101	120	0.6583333333333333	0.8416666666666667
